ds,yhat,yhat_lower,yhat_upper
2023-02-05,445.33760546502975,-298.12047041073185,1179.6918671931999
2023-02-05,445.33760546502975,-250.3818773930042,1188.950297205758
2023-02-05,445.33760546502975,-295.57224290835245,1190.243963994837
2023-02-05,445.33760546502975,-286.7351637559471,1166.688054098292
2023-02-05,445.33760546502975,-248.35475044909103,1154.6549005762463
2023-02-06,484.8554071117204,-218.3676596319435,1190.8070645625298
2023-02-06,484.8554071117204,-264.87788032238535,1281.615869924439
2023-02-06,484.8554071117204,-222.7670187994209,1205.3078799707469
2023-02-06,484.8554071117204,-263.5684038800218,1186.076345097342
2023-02-07,436.51794130548836,-267.7647815718061,1169.973749545122
2023-02-07,436.51794130548836,-314.47516068772137,1105.0351310669732
2023-02-07,436.51794130548836,-339.72840638647386,1178.0525335253071
2023-02-07,436.51794130548836,-287.6001424876738,1129.0107715105871
2023-02-08,432.4802119081954,-306.0327507995444,1125.1748002461254
2023-02-08,432.4802119081954,-267.1330534322972,1112.6353487161823
2023-02-08,432.4802119081954,-263.9067367480599,1120.6779507601275
2023-02-08,432.4802119081954,-342.661267972071,1090.4445656492665
2023-02-09,452.64748078504766,-242.29629880813675,1166.333405568615
2023-02-10,465.681581118257,-272.4214921743017,1162.546952983243
2023-02-10,465.681581118257,-282.8639617326779,1164.081548128282
2023-02-10,465.681581118257,-303.2940417412044,1136.8973821323482
2023-02-11,526.8881240265133,-171.03575066048762,1258.4634968903924
2023-02-11,526.8881240265133,-147.99034404411893,1247.7186964235457
2023-02-11,526.8881240265133,-152.8393182622815,1280.9627398583316
2023-02-11,526.8881240265133,-200.1554391609743,1292.2444013712986
2023-02-11,526.8881240265133,-264.0478400557096,1283.891239097302
2023-02-12,445.52529923909884,-253.7695706288856,1135.4510455957102
2023-02-13,485.0431008864408,-242.71218689703974,1188.3744781050525
2023-02-13,485.0431008864408,-226.80293781426377,1260.3167211681407
2023-02-13,485.0431008864408,-212.2980913072447,1194.2835714007058
2023-02-13,485.0431008864408,-255.5787127093954,1152.0888434593926
2023-02-14,436.7056350806334,-263.75983910133135,1155.3518175460986
2023-02-14,436.7056350806334,-367.4807098323399,1118.9781773664045
2023-02-16,452.83517455967416,-277.29917122705945,1206.8529982720452
2023-02-17,465.8692748930036,-258.21218008842004,1199.2223361623057
2023-02-17,465.8692748930036,-225.85617256554687,1207.5353453333003
2023-02-17,465.8692748930036,-203.83878563621593,1193.8415398666878
2023-02-17,465.8692748930036,-274.7710874449315,1221.7277963287409
2023-02-17,465.8692748930036,-203.20336307273027,1173.126101999978
2023-02-17,465.8692748930036,-218.56596766649653,1193.1170591039522
2023-02-18,527.0758178012056,-186.1068329816468,1273.2014659254191
2023-02-19,445.7129930138079,-261.43472414787107,1140.2977158160118
2023-02-19,445.7129930138079,-246.45829556439418,1181.4093738944607
2023-02-20,485.2307946286651,-211.01384307998416,1176.6808105217888
2023-02-20,485.2307946286651,-238.3886615169117,1155.4991661254435
2023-02-20,485.2307946286651,-219.55034599165685,1150.1352849980572
2023-02-21,436.89332879023715,-303.10126760926914,1135.7036219938318
2023-02-21,436.89332879023715,-249.64145360220712,1243.3913359545743
2023-02-21,436.89332879023715,-264.4184257260379,1175.8085388973313
2023-02-22,432.8555993600946,-263.51694813088767,1130.969665213549
2023-02-22,432.8555993600946,-296.8221662239813,1124.796714490671
2023-02-22,432.8555993600946,-271.39355978378626,1132.640994951444
2023-02-22,432.8555993600946,-241.85516120211986,1152.3760072929672
2023-02-22,432.8555993600946,-272.9114887461816,1186.2295374288656
2023-02-23,453.02286820436257,-304.4995904316246,1202.770817588197
2023-02-24,466.05696850511436,-299.15297877542577,1179.0907196693486
2023-02-24,466.05696850511436,-231.33795564404585,1230.5608377648844
2023-02-24,466.05696850511436,-221.8554416004547,1221.7877765957242
2023-02-24,466.05696850511436,-245.3407072628432,1221.0311923082234
2023-02-25,527.2635113810462,-179.06789010927355,1297.6124811679258
2023-02-25,527.2635113810462,-214.72160860183698,1291.532976312189
2023-02-25,527.2635113810462,-220.19447411937102,1262.022156929337
2023-02-25,527.2635113810462,-228.43135690797197,1268.4287773667256
2023-02-26,445.9006865611069,-306.30552562916847,1114.7972623938126
2023-02-27,485.41848817603164,-164.96784953851318,1187.8692213118911
2023-02-27,485.41848817603164,-258.2362809841951,1214.786037368358
2023-02-27,485.41848817603164,-271.39513895324023,1160.9662074350215
2023-02-27,485.41848817603164,-290.98112476964207,1181.4611386952154
2023-02-28,437.0810223376197,-245.88943950247517,1169.6278569084461
2023-02-28,437.0810223376197,-268.1367541450485,1170.4752654979975
2023-02-28,437.0810223376197,-245.05834355728368,1144.4696348520101
2023-02-28,437.0810223376197,-278.03545163258985,1149.6328394692603
2023-03-01,433.0432929075263,-288.32625542059094,1189.2239313348716
2023-03-01,433.0432929075263,-345.0034269459188,1211.6315110325916
2023-03-01,433.0432929075263,-281.9799781893885,1164.7434384704356
2023-03-02,453.2105617488857,-310.323534420995,1112.0470150739504
2023-03-03,466.24466204712724,-247.19724702950967,1195.234989414301
2023-03-03,466.24466204712724,-246.54668385469085,1204.076675911956
2023-03-03,466.24466204712724,-207.1701417113221,1200.6405251301667
2023-03-03,466.24466204712724,-264.65307465794723,1179.9286155479301
2023-03-03,466.24466204712724,-221.07188667230668,1210.129586724638
2023-03-04,527.4512049203743,-205.60169363873277,1214.637454204361
2023-03-05,446.08838009782113,-315.19083240762404,1192.0422346393946
2023-03-05,446.08838009782113,-283.2313822443067,1157.6072267451352
2023-03-06,485.60618171014715,-259.08366548357844,1183.3301169406009
2023-03-06,485.60618171014715,-237.8035254344571,1172.0067259670286
2023-03-06,485.60618171014715,-276.7578339797749,1198.0820175710132
2023-03-06,485.60618171014715,-249.60194135563663,1256.23125474865
2023-03-07,437.2687158689598,-274.153692981958,1220.680978471832
2023-03-07,437.2687158689598,-283.38136990652913,1135.9604145914968
2023-03-07,437.2687158689598,-324.86616368057526,1147.5430449390271
2023-03-07,437.2687158689598,-270.04082406550026,1144.1229569814714
2023-03-08,433.2309864361229,-312.68537001432117,1150.203030344324
2023-03-09,453.3982552780195,-258.95831274914013,1156.931299690626
2023-03-09,453.3982552780195,-264.7450690228499,1194.777262927939
2023-03-09,453.3982552780195,-296.5385160848836,1177.0972559711342
2023-03-10,466.4323555759875,-324.4902795672613,1121.2885795972097
2023-03-10,466.4323555759875,-270.3813315512146,1152.0466526120622
2023-03-11,527.6388984493012,-273.5725363742732,1222.725778817581
2023-03-12,446.27607362664395,-239.0379892645744,1206.4597992823064
2023-03-12,446.27607362664395,-299.65197897765825,1165.8782975642414
2023-03-13,485.7938752389812,-227.82317272894144,1210.6703569830227
2023-03-13,485.7938752389812,-207.3506405548959,1181.2370222313411
2023-03-13,485.7938752389812,-209.80523441303683,1210.8216390201728
2023-03-15,433.4186799651411,-225.7907701167503,1178.2109378092703
2023-03-17,466.62004910484774,-245.68404715740502,1248.9680907555246
2023-03-17,466.62004910484774,-305.49325300354974,1231.6878015687985
2023-03-17,466.62004910484774,-285.49496393627254,1211.8662418257738
2023-03-18,527.8265919312814,-196.47431949285522,1290.649477393754
2023-03-18,527.8265919312814,-139.8181734526042,1258.578154383136
2023-03-19,446.4637670618779,-290.23090530559796,1186.3688163049999
2023-03-19,446.4637670618779,-302.01111206643395,1148.4438020825717
2023-03-20,485.98156862721913,-223.95178715751064,1202.2706181641618
2023-03-20,485.98156862721913,-228.05235074429194,1208.5634144164599
2023-03-20,485.98156862721913,-267.75851879281254,1180.310592164578
2023-03-20,485.98156862721913,-272.8037341085474,1233.3228796194287
2023-03-20,485.98156862721913,-269.1813544653768,1190.063634248164
2023-03-21,437.64410273944225,-282.506579617181,1186.282233773189
2023-03-21,437.64410273944225,-297.0583042988205,1217.8623060227428
2023-03-21,437.64410273944225,-312.04998787236053,1172.2947534327172
2023-03-21,437.64410273944225,-297.98447021673655,1172.641534742206
2023-03-22,433.606373259872,-310.75703871739694,1152.1858147254688
2023-03-22,433.606373259872,-252.45074443283366,1146.5378892842775
